 3.708700+4 8.616259+1          0          0          0          03731 3 62    1
 0.000000+0-2.284000+6          0          0          1         283731 3 62    2
         28          2          0          0          0          03731 3 62    3
 2.310508+6 0.000000+0 2.500000+6 3.784000-2 3.000000+6 7.403000-23731 3 62    4
 3.500000+6 6.123000-2 4.000000+6 4.949000-2 4.500000+6 3.679000-23731 3 62    5
 5.000000+6 2.661000-2 5.500000+6 1.782000-2 6.000000+6 1.215000-23731 3 62    6
 6.500000+6 8.081000-3 7.000000+6 5.922000-3 7.500000+6 4.296000-33731 3 62    7
 8.000000+6 3.257000-3 8.500000+6 2.853000-3 9.000000+6 2.337000-33731 3 62    8
 9.500000+6 2.197000-3 1.000000+7 1.868000-3 1.100000+7 1.565000-33731 3 62    9
 1.200000+7 1.339000-3 1.300000+7 1.162000-3 1.400000+7 1.017000-33731 3 62   10
 1.450000+7 1.017000-3 1.500000+7 8.950000-4 1.600000+7 8.017000-43731 3 62   11
 1.700000+7 7.209000-4 1.800000+7 6.507000-4 1.900000+7 5.905000-43731 3 62   12
 2.000000+7 5.392000-4                                            3731 3 62   13
                                                                  3731 3  099999
 3.708700+4 8.616259+1          0          0          0          03731 3 63    1
 0.000000+0-2.378410+6          0          0          1         283731 3 63    2
         28          2          0          0          0          03731 3 63    3
 2.406014+6 0.000000+0 2.500000+6 1.861000-2 3.000000+6 6.325000-23731 3 63    4
 3.500000+6 5.222000-2 4.000000+6 4.151000-2 4.500000+6 3.089000-23731 3 63    5
 5.000000+6 2.309000-2 5.500000+6 1.631000-2 6.000000+6 1.182000-23731 3 63    6
 6.500000+6 8.347000-3 7.000000+6 6.453000-3 7.500000+6 4.895000-33731 3 63    7
 8.000000+6 3.849000-3 8.500000+6 3.468000-3 9.000000+6 2.906000-33731 3 63    8
 9.500000+6 2.781000-3 1.000000+7 2.399000-3 1.100000+7 2.049000-33731 3 63    9
 1.200000+7 1.772000-3 1.300000+7 1.543000-3 1.400000+7 1.352000-33731 3 63   10
 1.450000+7 1.351000-3 1.500000+7 1.190000-3 1.600000+7 1.069000-33731 3 63   11
 1.700000+7 9.672000-4 1.800000+7 8.801000-4 1.900000+7 8.053000-43731 3 63   12
 2.000000+7 7.399000-4                                            3731 3 63   13
                                                                  3731 3  099999
 3.708700+4 8.616259+1          0          0          0          03731 3 64    1
 0.000000+0-2.379000+6          0          0          1         283731 3 64    2
         28          2          0          0          0          03731 3 64    3
 2.406611+6 0.000000+0 2.500000+6 1.375000-2 3.000000+6 4.825000-23731 3 64    4
 3.500000+6 4.107000-2 4.000000+6 3.338000-2 4.500000+6 2.511000-23731 3 64    5
 5.000000+6 1.881000-2 5.500000+6 1.321000-2 6.000000+6 9.507000-33731 3 64    6
 6.500000+6 6.649000-3 7.000000+6 5.091000-3 7.500000+6 3.826000-33731 3 64    7
 8.000000+6 2.983000-3 8.500000+6 2.669000-3 9.000000+6 2.223000-33731 3 64    8
 9.500000+6 2.115000-3 1.000000+7 1.814000-3 1.100000+7 1.535000-33731 3 64    9
 1.200000+7 1.315000-3 1.300000+7 1.137000-3 1.400000+7 9.901000-43731 3 64   10
 1.450000+7 9.871000-4 1.500000+7 8.677000-4 1.600000+7 7.767000-43731 3 64   11
 1.700000+7 7.002000-4 1.800000+7 6.349000-4 1.900000+7 5.788000-43731 3 64   12
 2.000000+7 5.301000-4                                            3731 3 64   13
                                                                  3731 3  099999
 3.708700+4 8.616259+1          0          0          0          03731 3 65    1
 0.000000+0-2.397000+6          0          0          1         283731 3 65    2
         28          2          0          0          0          03731 3 65    3
 2.424819+6 0.000000+0 2.500000+6 6.116000-3 3.000000+6 3.228000-23731 3 65    4
 3.500000+6 2.959000-2 4.000000+6 2.498000-2 4.500000+6 1.921000-23731 3 65    5
 5.000000+6 1.422000-2 5.500000+6 9.675000-3 6.000000+6 6.653000-33731 3 65    6
 6.500000+6 4.432000-3 7.000000+6 3.240000-3 7.500000+6 2.339000-33731 3 65    7
 8.000000+6 1.764000-3 8.500000+6 1.536000-3 9.000000+6 1.253000-33731 3 65    8
 9.500000+6 1.173000-3 1.000000+7 9.947000-4 1.100000+7 8.290000-43731 3 65    9
 1.200000+7 7.067000-4 1.300000+7 6.114000-4 1.400000+7 5.344000-43731 3 65   10
 1.450000+7 5.338000-4 1.500000+7 4.698000-4 1.600000+7 4.205000-43731 3 65   11
 1.700000+7 3.777000-4 1.800000+7 3.403000-4 1.900000+7 3.083000-43731 3 65   12
 2.000000+7 2.809000-4                                            3731 3 65   13
                                                                  3731 3  099999
 3.708700+4 8.616259+1          0          0          0          03731 3 66    1
 0.000000+0-2.414460+6          0          0          1         283731 3 66    2
         28          2          0          0          0          03731 3 66    3
 2.442482+6 0.000000+0 2.500000+6 9.278000-3 3.000000+6 6.517000-23731 3 66    4
 3.500000+6 5.716000-2 4.000000+6 4.624000-2 4.500000+6 3.473000-23731 3 66    5
 5.000000+6 2.549000-2 5.500000+6 1.733000-2 6.000000+6 1.194000-23731 3 66    6
 6.500000+6 7.982000-3 7.000000+6 5.862000-3 7.500000+6 4.251000-33731 3 66    7
 8.000000+6 3.221000-3 8.500000+6 2.819000-3 9.000000+6 2.309000-33731 3 66    8
 9.500000+6 2.170000-3 1.000000+7 1.847000-3 1.100000+7 1.549000-33731 3 66    9
 1.200000+7 1.327000-3 1.300000+7 1.153000-3 1.400000+7 1.010000-33731 3 66   10
 1.450000+7 1.010000-3 1.500000+7 8.893000-4 1.600000+7 7.970000-43731 3 66   11
 1.700000+7 7.172000-4 1.800000+7 6.476000-4 1.900000+7 5.879000-43731 3 66   12
 2.000000+7 5.369000-4                                            3731 3 66   13
                                                                  3731 3  099999
 3.708700+4 8.616259+1          0          0          0          03731 3 91    1
 0.000000+0-2.424460+6          0          0          1         283731 3 91    2
         28          2          0          0          0          03731 3 91    3
 2.452598+6 0.000000+0 2.500000+6 4.604000-4 3.000000+6 2.893388-13731 3 91    4
 3.500000+6 7.244600-1 4.000000+6 9.885521-1 4.500000+6 1.212000+03731 3 91    5
 5.000000+6 1.356090+0 5.500000+6 1.469800+0 6.000000+6 1.540623+03731 3 91    6
 6.500000+6 1.596136+0 7.000000+6 1.629211+0 7.500000+6 1.656692+03731 3 91    7
 8.000000+6 1.675442+0 8.500000+6 1.682486+0 9.000000+6 1.689853+03731 3 91    8
 9.500000+6 1.689886+0 1.000000+7 1.692231+0 1.100000+7 1.508058+03731 3 91    9
 1.200000+7 1.098642+0 1.300000+7 7.953649-1 1.400000+7 5.925313-13731 3 91   10
 1.450000+7 5.196264-1 1.500000+7 4.700896-1 1.600000+7 3.987803-13731 3 91   11
 1.700000+7 3.523507-1 1.800000+7 3.178650-1 1.900000+7 2.900364-13731 3 91   12
 2.000000+7 2.662273-1                                            3731 3 91   13
                                                                  3731 3  099999
 3.708700+4 8.616259+1          0          0          0          03731 3102    1
 6.082520+6 6.082520+6          0          0          1         513731 3102    2
         51          2          0          0          0          03731 3102    3
 1.000000-5 0.000000+0 2.530000-2 0.000000+0 1.246000+4 0.000000+03731 3102    4
 1.246000+4 6.102264-2 2.000000+4 3.979000-2 3.000000+4 2.899000-23731 3102    5
 4.000000+4 2.298000-2 5.000000+4 1.947000-2 6.000000+4 1.707000-23731 3102    6
 7.000000+4 1.529000-2 8.000000+4 1.392000-2 9.000000+4 1.281000-23731 3102    7
 1.000000+5 1.190000-2 2.000000+5 8.312000-3 3.000000+5 7.074000-33731 3102    8
 4.000000+5 6.432000-3 5.000000+5 4.292000-3 6.000000+5 3.736000-33731 3102    9
 7.000000+5 3.349000-3 8.000000+5 3.193000-3 9.000000+5 3.047000-33731 3102   10
 1.000000+6 3.054000-3 1.500000+6 3.024000-3 2.000000+6 2.156000-33731 3102   11
 2.500000+6 1.976000-3 3.000000+6 1.576000-3 3.500000+6 1.158000-33731 3102   12
 4.000000+6 9.545000-4 4.500000+6 7.366000-4 5.000000+6 6.104000-43731 3102   13
 5.500000+6 4.795000-4 6.000000+6 3.958000-4 6.500000+6 3.355000-43731 3102   14
 7.000000+6 2.807000-4 7.500000+6 2.581000-4 8.000000+6 2.331000-43731 3102   15
 8.500000+6 2.388000-4 9.000000+6 2.308000-4 9.500000+6 2.603000-43731 3102   16
 1.000000+7 2.639000-4 1.100000+7 3.177000-4 1.200000+7 3.946000-43731 3102   17
 1.300000+7 4.881000-4 1.400000+7 5.631000-4 1.450000+7 6.060000-43731 3102   18
 1.500000+7 5.933000-4 1.600000+7 5.742000-4 1.700000+7 5.167000-43731 3102   19
 1.800000+7 4.388000-4 1.900000+7 3.578000-4 2.000000+7 2.869000-43731 3102   20
                                                                  3731 3  099999
 3.708700+4 8.616259+1          0          0          0          03731 3103    1
-3.106022+6-3.106022+6          0          0          1         233731 3103    2
         23          2          0          0          0          03731 3103    3
 3.142071+6 0.000000+0 5.000000+6 0.000000+0 5.500000+6 3.069000-63731 3103    4
 6.000000+6 1.154000-5 6.500000+6 2.698000-5 7.000000+6 4.668000-53731 3103    5
 7.500000+6 6.836000-5 8.000000+6 8.938000-5 8.500000+6 1.932000-43731 3103    6
 9.000000+6 2.677000-4 9.500000+6 4.189000-4 1.000000+7 5.940000-43731 3103    7
 1.100000+7 1.344000-3 1.200000+7 2.896000-3 1.300000+7 5.462000-33731 3103    8
 1.400000+7 8.810000-3 1.450000+7 1.013000-2 1.500000+7 1.239000-23731 3103    9
 1.600000+7 1.584000-2 1.700000+7 1.868000-2 1.800000+7 2.078000-23731 3103   10
 1.900000+7 2.222000-2 2.000000+7 2.208000-2                      3731 3103   11
                                                                  3731 3  099999
 3.708700+4 8.616259+1          0          0          0          03731 3104    1
-6.396630+6-6.396630+6          0          0          1         173731 3104    2
         17          2          0          0          0          03731 3104    3
 6.470869+6 0.000000+0 8.000000+6 0.000000+0 8.500000+6 1.305000-93731 3104    4
 9.000000+6 2.894000-8 9.500000+6 1.595000-7 1.000000+7 4.900000-73731 3104    5
 1.100000+7 1.576000-6 1.200000+7 2.614000-6 1.300000+7 2.101000-43731 3104    6
 1.400000+7 6.567000-4 1.450000+7 1.227000-3 1.500000+7 1.611000-33731 3104    7
 1.600000+7 3.212000-3 1.700000+7 5.413000-3 1.800000+7 8.041000-33731 3104    8
 1.900000+7 1.094000-2 2.000000+7 1.396000-2                      3731 3104    9
                                                                  3731 3  099999
 3.708700+4 8.616259+1          0          0          0          03731 3105    1
-9.996018+6-9.996018+6          0          0          1         113731 3105    2
         11          2          0          0          0          03731 3105    3
 1.011203+7 0.000000+0 1.200000+7 0.000000+0 1.300000+7 6.011000-93731 3105    4
 1.400000+7 1.001000-7 1.450000+7 2.277000-7 1.500000+7 4.077000-73731 3105    5
 1.600000+7 2.222000-5 1.700000+7 7.207000-5 1.800000+7 1.866000-43731 3105    6
 1.900000+7 3.917000-4 2.000000+7 6.887000-4                      3731 3105    7
                                                                  3731 3  099999
 3.708700+4 8.616259+1          0          0          0          03731 3106    1
-1.284743+7-1.284743+7          0          0          1          53731 3106    2
          5          2          0          0          0          03731 3106    3
 1.299653+7 0.000000+0 1.700000+7 0.000000+0 1.800000+7 5.67700-133731 3106    4
 1.900000+7 4.64600-11 2.000000+7 2.26200-10                      3731 3106    5
                                                                  3731 3  099999
 3.708700+4 8.616259+1          0          0          0          03731 3107    1
-1.152059+6-1.152059+6          0          0          1         193731 3107    2
         19          2          0          0          0          03731 3107    3
 1.165430+6 0.000000+0 7.000000+6 0.000000+0 7.500000+6 3.486000-83731 3107    4
 8.000000+6 3.395000-7 8.500000+6 1.234000-6 9.000000+6 3.299000-63731 3107    5
 9.500000+6 8.021000-6 1.000000+7 1.709000-5 1.100000+7 6.125000-53731 3107    6
 1.200000+7 1.656000-4 1.300000+7 3.436000-4 1.400000+7 6.448000-43731 3107    7
 1.450000+7 8.500000-4 1.500000+7 1.066000-3 1.600000+7 1.599000-33731 3107    8
 1.700000+7 2.192000-3 1.800000+7 2.758000-3 1.900000+7 3.171000-33731 3107    9
 2.000000+7 3.358000-3                                            3731 3107   10
                                                                  3731 3  099999
 3.708700+4 8.616259+1          0          0          0          03731 3203    1
-3.106022+6-3.106022+6          0          0          1         243731 3203    2
         24          2          0          0          0          03731 3203    3
 3.142071+6 0.000000+0 5.000000+6 0.000000+0 5.500000+6 3.069000-63731 3203    4
 6.000000+6 1.154000-5 6.500000+6 2.698000-5 7.000000+6 4.668000-53731 3203    5
 7.500000+6 6.836000-5 8.000000+6 8.938000-5 8.500000+6 1.932000-43731 3203    6
 8.721253+6 2.261667-4 9.000000+6 2.677000-4 9.500000+6 4.189000-43731 3203    7
 1.000000+7 5.940000-4 1.100000+7 1.344700-3 1.200000+7 2.927030-33731 3203    8
 1.300000+7 5.678400-3 1.400000+7 9.664500-3 1.450000+7 1.158400-23731 3203    9
 1.500000+7 1.476700-2 1.600000+7 2.096200-2 1.700000+7 2.804800-23731 3203   10
 1.800000+7 3.587000-2 1.900000+7 4.439000-2 2.000000+7 5.248000-23731 3203   11
                                                                  3731 3  099999
 3.708700+4 8.616259+1          0          0          0          03731 3204    1
-6.396630+6-6.396630+6          0          0          1         183731 3204    2
         18          2          0          0          0          03731 3204    3
 6.470869+6 0.000000+0 8.000000+6 0.000000+0 8.500000+6 1.305000-93731 3204    4
 9.000000+6 2.894000-8 9.500000+6 1.595000-7 1.000000+7 4.900000-73731 3204    5
 1.100000+7 1.576000-6 1.200000+7 2.614000-6 1.300000+7 2.101000-43731 3204    6
 1.400000+7 6.567000-4 1.450000+7 1.227000-3 1.500000+7 1.611000-33731 3204    7
 1.600000+7 3.212000-3 1.644189+7 4.184600-3 1.700000+7 5.413000-33731 3204    8
 1.800000+7 8.041000-3 1.900000+7 1.094008-2 2.000000+7 1.396789-23731 3204    9
                                                                  3731 3  099999
 3.708700+4 8.616259+1          0          0          0          03731 3205    1
-9.996018+6-9.996018+6          0          0          1         113731 3205    2
         11          2          0          0          0          03731 3205    3
 1.011203+7 0.000000+0 1.200000+7 0.000000+0 1.300000+7 6.011000-93731 3205    4
 1.400000+7 1.001000-7 1.450000+7 2.277000-7 1.500000+7 4.077000-73731 3205    5
 1.600000+7 2.222000-5 1.700000+7 7.207000-5 1.800000+7 1.866000-43731 3205    6
 1.900000+7 3.917000-4 2.000000+7 6.887000-4                      3731 3205    7
                                                                  3731 3  099999
 3.708700+4 8.616259+1          0          0          0          03731 3206    1
-1.284743+7-1.284743+7          0          0          1          53731 3206    2
          5          2          0          0          0          03731 3206    3
 1.299653+7 0.000000+0 1.700000+7 0.000000+0 1.800000+7 5.67700-133731 3206    4
 1.900000+7 4.64600-11 2.000000+7 2.26200-10                      3731 3206    5
                                                                  3731 3  099999
 3.708700+4 8.616259+1          0          0          0          03731 3207    1
-1.152059+6-1.152059+6          0          0          1         203731 3207    2
         20          2          0          0          0          03731 3207    3
 1.165430+6 0.000000+0 7.000000+6 0.000000+0 7.500000+6 3.486000-83731 3207    4
 8.000000+6 3.395000-7 8.106790+6 5.305473-7 8.500000+6 1.234000-63731 3207    5
 9.000000+6 3.299000-6 9.500000+6 8.021000-6 1.000000+7 1.709000-53731 3207    6
 1.100000+7 6.125000-5 1.200000+7 1.656000-4 1.300000+7 3.436000-43731 3207    7
 1.400000+7 6.448000-4 1.450000+7 8.500910-4 1.500000+7 1.066684-33731 3207    8
 1.600000+7 1.607411-3 1.700000+7 2.242330-3 1.800000+7 2.960600-33731 3207    9
 1.900000+7 3.740700-3 2.000000+7 4.553000-3                      3731 3207   10
                                                                  3731 3  099999
                                                                  3731 0  0    0
 3.708700+4 8.616259+1          0          1          0          03731 4  2    1
 0.000000+0 8.616259+1          0          2          0          03731 4  2    2
 0.000000+0 0.000000+0          0          0          1         773731 4  2    3
         77          2          0          0          0          03731 4  2    4
 0.000000+0 1.000000-5          0          0          2          03731 4  2    5
 0.000000+0 0.000000+0                                            3731 4  2    6
 0.000000+0 1.000000+0          0          0          2          03731 4  2    7
 0.000000+0 0.000000+0                                            3731 4  2    8
 0.000000+0 1.000000+1          0          0         10          03731 4  2    9
-5.750437-7 3.633118-8-2.031861-8 7.073628-8 3.099320-8-6.954733-83731 4  2   10
-1.852569-9 1.201469-8-1.83370-10 1.109492-8                      3731 4  2   11
 0.000000+0 2.000000+1          0          0         10          03731 4  2   12
-1.451077-6-3.394737-8-1.979096-8-5.156215-8 6.110237-9-4.143551-83731 4  2   13
 1.916682-9-3.028897-9 1.146973-8 4.511303-8                      3731 4  2   14
 0.000000+0 3.000000+1          0          0         10          03731 4  2   15
-2.579231-6-6.748016-8-2.128983-8-5.867740-8 3.005878-8-3.627787-83731 4  2   16
 1.712997-9-3.874565-9 4.60285-10 2.777369-8                      3731 4  2   17
 0.000000+0 4.000000+1          0          0         10          03731 4  2   18
-3.934501-6 4.641747-9-2.627007-9 4.350092-8 1.444562-8-1.515862-83731 4  2   19
-4.998522-8 7.255112-9-1.870869-8-3.050370-8                      3731 4  2   20
 0.000000+0 5.000000+1          0          0         10          03731 4  2   21
-5.312362-6 2.903720-8 3.129025-8-4.582547-8-7.532731-9-6.482376-83731 4  2   22
 4.580874-8 6.055065-9-1.609996-8 3.480668-9                      3731 4  2   23
 0.000000+0 6.000000+1          0          0         10          03731 4  2   24
-6.918788-6-9.388386-9 7.395406-8-3.745408-9-5.415460-8 3.672704-93731 4  2   25
 1.166768-8-5.162130-8-4.818259-8 5.281184-8                      3731 4  2   26
 0.000000+0 7.000000+1          0          0         10          03731 4  2   27
-8.568083-6 3.983080-8 4.069637-8 3.848928-8 1.730207-8-4.687420-83731 4  2   28
-5.272824-8 1.052904-8-2.045318-8-1.070001-8                      3731 4  2   29
 0.000000+0 8.000000+1          0          0         10          03731 4  2   30
-1.029462-5 1.410550-9 5.724962-8 4.873390-8 4.685424-8 1.485633-83731 4  2   31
 1.591710-8 7.879411-9 1.697488-9-5.275336-9                      3731 4  2   32
 0.000000+0 9.000000+1          0          0         10          03731 4  2   33
-1.194379-5 7.605986-9-3.070651-8 5.375010-8-2.766054-8-1.445322-83731 4  2   34
-1.712819-8-6.001219-9 1.293778-8-4.158230-8                      3731 4  2   35
 0.000000+0 1.000000+2          0          0         10          03731 4  2   36
-1.387196-5-6.413483-8 4.38022-10 5.888949-8 1.935510-8-4.888767-83731 4  2   37
 2.195595-8 7.300896-8-4.895357-8-6.982258-8                      3731 4  2   38
 0.000000+0 2.000000+2          0          0         10          03731 4  2   39
-3.543213-5 4.996479-6 3.317865-8-4.125294-8-4.435670-8-8.469999-93731 4  2   40
-8.349724-8 2.917755-8 3.644179-8-1.690472-8                      3731 4  2   41
 0.000000+0 3.000000+2          0          0         10          03731 4  2   42
-6.087165-5 1.646112-5-6.600275-8 5.432364-8 8.355404-8-7.951966-83731 4  2   43
-4.078815-8 3.125935-8-2.122543-8 8.596336-9                      3731 4  2   44
 0.000000+0 4.000000+2          0          0         10          03731 4  2   45
-8.899643-5 3.009514-5-1.068682-7-7.02027-18 1.063308-7 1.39264-183731 4  2   46
 6.896294-8-2.20955-18 9.888293-9 1.99104-18                      3731 4  2   47
 0.000000+0 5.000000+2          0          0         10          03731 4  2   48
-1.186616-4 4.706866-5-3.341079-8-5.910550-8 1.374880-7 2.346671-73731 4  2   49
-8.305867-8-1.395961-7 8.563389-9 7.775529-8                      3731 4  2   50
 0.000000+0 6.000000+2          0          0         10          03731 4  2   51
-1.500150-4 6.766975-5 1.406349-7 2.261705-7 1.364872-8-1.623859-73731 4  2   52
-9.388320-8 3.646855-8-5.246838-8-3.007809-8                      3731 4  2   53
 0.000000+0 7.000000+2          0          0         10          03731 4  2   54
-1.821926-4 8.984090-5 3.424190-7 3.111766-8-2.093944-8-1.171937-73731 4  2   55
-1.074625-7 4.946395-8 6.128368-8-6.553569-8                      3731 4  2   56
 0.000000+0 8.000000+2          0          0         10          03731 4  2   57
-2.155517-4 1.143644-4 4.687894-8-5.793289-8-3.235711-8 8.224567-83731 4  2   58
 1.001696-7-2.386490-7-1.413718-7 4.823356-8                      3731 4  2   59
 0.000000+0 9.000000+2          0          0         10          03731 4  2   60
-2.498269-4 1.405529-4 2.966453-7-1.140343-8 6.39343-10-5.767650-83731 4  2   61
-1.395914-8 4.592720-8 6.383017-9-7.300516-8                      3731 4  2   62
 0.000000+0 1.000000+3          0          0         10          03731 4  2   63
-2.845555-4 1.677289-4 2.082294-7 1.272767-7 3.850513-8 6.576820-83731 4  2   64
-5.781079-8-1.549873-7 7.227601-8 5.423245-8                      3731 4  2   65
 0.000000+0 2.000000+3          0          0         10          03731 4  2   66
-6.522695-4 4.697853-4 2.504292-7-3.905581-8-1.803247-7 4.900047-83731 4  2   67
-6.879637-8 1.213901-7 4.893510-8-1.848080-8                      3731 4  2   68
 0.000000+0 3.000000+3          0          0         10          03731 4  2   69
-1.036154-3 7.714121-4 4.229174-7-5.594533-8-3.585742-7 5.639116-83731 4  2   70
-2.203562-7-1.799872-7 1.280357-7 3.269322-8                      3731 4  2   71
 0.000000+0 4.000000+3          0          0         10          03731 4  2   72
-1.420667-3 1.049686-3 1.545728-7 4.187886-7-3.441231-7 1.511743-93731 4  2   73
 9.247476-8-8.540642-8-2.352481-8-2.013759-8                      3731 4  2   74
 0.000000+0 5.000000+3          0          0         10          03731 4  2   75
-1.801013-3 1.306815-3-4.533876-7-3.373643-7 1.170408-7 2.195898-73731 4  2   76
-4.851044-8-2.442691-7 1.202684-7 2.188847-7                      3731 4  2   77
 0.000000+0 6.000000+3          0          0         10          03731 4  2   78
-2.175407-3 1.544042-3 2.883133-7-2.111411-8-2.217572-7-1.950895-73731 4  2   79
 1.027044-7-7.126547-9-2.788279-8 7.568526-8                      3731 4  2   80
 0.000000+0 7.000000+3          0          0         10          03731 4  2   81
-2.539911-3 1.765583-3-3.525105-7 2.337524-7 1.524189-7-2.761545-73731 4  2   82
-1.070715-8-5.532187-8 2.216669-8-6.711049-8                      3731 4  2   83
 0.000000+0 8.000000+3          0          0         10          03731 4  2   84
-2.896257-3 1.973200-3-1.496250-7-1.835662-7 2.475040-8 1.739640-73731 4  2   85
 7.256114-8-6.247505-8 3.001955-8 1.607094-8                      3731 4  2   86
 0.000000+0 9.000000+3          0          0         10          03731 4  2   87
-3.242670-3 2.169686-3-2.983874-7-2.577171-7-1.786655-7-2.073635-73731 4  2   88
 7.087851-8 2.015585-7 1.389005-7 1.840076-7                      3731 4  2   89
 0.000000+0 1.000000+4          0          0         10          03731 4  2   90
-3.579364-3 2.357094-3-2.548823-7 1.319361-7 2.074928-7-2.932111-73731 4  2   91
-1.361070-8 8.168207-8-7.615611-8 2.316580-8                      3731 4  2   92
 0.000000+0 2.000000+4          0          0         10          03731 4  2   93
-6.402030-3 3.913961-3-3.690349-7 5.743293-7-7.847493-8-2.868262-73731 4  2   94
 1.272650-7 2.878538-8-5.166348-8 7.608060-8                      3731 4  2   95
 0.000000+0 3.000000+4          0          0         10          03731 4  2   96
-8.298708-3 5.178234-3-1.265695-6 2.462245-7 3.722085-7 1.129467-73731 4  2   97
-2.131158-7 1.284655-7 1.197875-7-1.906044-7                      3731 4  2   98
 0.000000+0 4.000000+4          0          0         10          03731 4  2   99
-9.375366-3 6.399210-3-2.031573-6 1.138073-6 2.947844-8-1.799295-73731 4  2  100
 1.163888-7-2.436555-7-1.681548-7 7.801489-8                      3731 4  2  101
 0.000000+0 5.000000+4          0          0         10          03731 4  2  102
-9.714849-3 7.562580-3-3.878909-6 1.342083-6-7.233196-8-3.848683-83731 4  2  103
-2.785060-7-8.411152-8 4.010204-7 1.430059-7                      3731 4  2  104
 0.000000+0 6.000000+4          0          0         10          03731 4  2  105
-9.389841-3 8.713707-3-5.889323-6 2.129705-6 1.724526-7 1.184056-83731 4  2  106
-3.010628-7-8.610265-8 2.348522-7-4.570593-8                      3731 4  2  107
 0.000000+0 7.000000+4          0          0         10          03731 4  2  108
-8.460747-3 9.877840-3-9.529781-6 3.746051-6 3.587994-7 2.085614-73731 4  2  109
 5.751339-8 1.090630-7-1.100882-7 8.962175-9                      3731 4  2  110
 0.000000+0 8.000000+4          0          0         10          03731 4  2  111
-6.986172-3 1.106340-2-1.318121-5 5.423827-6-1.708388-7 8.148340-83731 4  2  112
 1.773858-7-2.967281-8 2.036651-7-1.479529-7                      3731 4  2  113
 0.000000+0 9.000000+4          0          0         10          03731 4  2  114
-5.014398-3 1.227075-2-1.716253-5 7.280074-6-1.393468-8 2.476328-73731 4  2  115
 2.970269-7-3.100783-8-7.417908-8-3.441018-7                      3731 4  2  116
 0.000000+0 1.000000+5          0          0         10          03731 4  2  117
-2.589218-3 1.350091-2-2.228107-5 9.135487-6 1.325938-7-1.490812-73731 4  2  118
-5.870587-8-8.425601-9-1.080846-7-6.837674-8                      3731 4  2  119
 0.000000+0 2.000000+5          0          0         12          03731 4  2  120
 3.854385-2 2.700464-2-7.822588-5 5.295419-5 9.209689-8 9.949672-73731 4  2  121
-2.305536-7-2.206549-7 6.623664-9 1.231118-7-7.893379-8 1.961143-83731 4  2  122
 0.000000+0 3.000000+5          0          0         12          03731 4  2  123
 9.270230-2 4.156573-2-3.376319-5 1.694272-4-1.279394-6 3.571461-63731 4  2  124
-1.669211-7 3.048095-8 1.858247-7 3.851446-7-3.263642-7-5.753490-83731 4  2  125
 0.000000+0 4.000000+5          0          0         12          03731 4  2  126
 1.456070-1 5.594605-2 2.801534-4 4.062240-4-6.284630-6 9.796797-63731 4  2  127
-4.808619-7-8.330945-8 1.445665-7 1.063419-7 1.400573-7 6.468652-83731 4  2  128
 0.000000+0 5.000000+5          0          0         12          03731 4  2  129
 2.008107-1 7.054678-2 1.085174-3 8.418200-4-1.919738-5 1.323616-53731 4  2  130
-6.589163-8 2.490545-7-1.744795-7 1.137916-7 1.208117-7-1.197673-83731 4  2  131
 0.000000+0 6.000000+5          0          0         12          03731 4  2  132
 2.488439-1 8.464558-2 2.524718-3 1.584129-3-4.500683-5 2.489130-53731 4  2  133
-1.784941-7-2.294228-8 1.773827-7 4.687690-7 2.508249-8-1.240811-73731 4  2  134
 0.000000+0 7.000000+5          0          0         12          03731 4  2  135
 2.873862-1 9.777967-2 4.697373-3 2.712220-3-8.890659-5 4.536171-53731 4  2  136
 3.009365-7-2.664331-7-1.822044-7 4.348680-8 1.041827-7 1.458627-73731 4  2  137
 0.000000+0 8.000000+5          0          0         12          03731 4  2  138
 3.168776-1 1.098220-1 7.683349-3 4.323463-3-1.561051-4 7.940210-53731 4  2  139
 6.337266-8-1.977336-7 1.425456-7 7.706609-8 8.576398-8 1.891578-73731 4  2  140
 0.000000+0 9.000000+5          0          0         12          03731 4  2  141
 3.399888-1 1.213529-1 1.160488-2 6.544351-3-2.466208-4 1.362564-43731 4  2  142
 8.187625-7-4.066453-8 2.675780-7 3.175318-7-5.049506-8-1.433283-73731 4  2  143
 0.000000+0 1.000000+6          0          0         12          03731 4  2  144
 3.582839-1 1.327040-1 1.658899-2 9.508405-3-3.541004-4 2.285875-43731 4  2  145
 2.240559-6 4.395930-7 2.025710-7 3.291292-8 1.899291-9-1.278858-83731 4  2  146
 0.000000+0 1.500000+6          0          0         16          03731 4  2  147
 3.830503-1 1.833441-1 5.699148-2 3.757569-2 1.124139-5 1.816143-33731 4  2  148
 4.458429-5 3.975631-6-2.420922-8-9.314306-9-1.476529-8 1.899329-73731 4  2  149
 3.922231-7 2.948397-8-1.742268-7 0.000000+0                      3731 4  2  150
 0.000000+0 2.000000+6          0          0         16          03731 4  2  151
 3.863170-1 2.454931-1 1.207516-1 9.319246-2 8.279828-3 7.578416-33731 4  2  152
 3.130559-4 2.909224-5 2.551222-6 8.489915-7 3.971124-7 1.807743-73731 4  2  153
 1.060025-7 3.594725-7 1.128483-6 9.198933-7                      3731 4  2  154
 0.000000+0 2.500000+6          0          0         16          03731 4  2  155
